sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,failure
198.8002,-5.0355,32.9295,7.4106,48.655,220.7548,17.4059,8.7611,8.4761,38.9325,60.3845,35.6538,12.9973,11.4308,36.7217,178.8795,33.155,21.4784,21.0382,58.8168,225.4637,-1.6358,11.4451,7.2561,49.2839,0
162.3132,30.6097,25.9856,9.448,29.0024,251.6505,24.0675,7.1314,13.2533,63.6401,,25.549,6.7148,6.0991,24.8017,183.5239,10.7233,32.3913,18.0819,8.266,255.3173,-26.9209,8.8549,6.9027,54.8655,0
198.077,35.0891,12.1764,8.1936,52.1962,237.3579,29.8509,10.8857,13.1481,84.4401,55.6616,21.6467,6.4747,14.4269,26.2344,227.8116,-24.17,75.4515,25.4005,63.8002,192.7569,18.0813,12.5966,15.2831,58.7636,0
209.2858,45.1923,94.2029,7.4323,71.3433,196.2711,73.4866,6.8445,13.3949,97.3481,66.6874,80.305,14.6321,14.4802,80.103,184.83,24.7796,50.5939,73.0049,25.2432,195.4431,-22.6264,6.3162,10.5472,21.0276,1
153.245,-0.3311,41.1321,9.6233,75.2121,187.0508,21.61,13.6738,10.2185,66.8887,28.5881,22.7553,11.8036,8.7708,41.1035,194.8347,-33.5413,52.0954,44.9925,87.5489,224.1492,-39.2148,12.6149,11.856,97.9845,0
196.8131,36.0463,38.3641,7.292,50.947,238.0775,29.5894,12.6536,5.2522,52.5408,58.1376,40.2645,10.4364,14.2681,34.3536,240.1954,-9.1673,48.0722,3.4729,0.896,239.8666,-11.2105,11.0937,9.4493,60.4163,0
219.6884,2.8899,44.8804,10.5504,80.3188,243.3702,19.8884,10.4037,9.6327,76.7325,33.2898,30.1459,10.6546,17.8876,17.0399,214.5495,-9.7075,31.1531,26.6037,83.3111,192.0144,-3.8802,7.2554,9.6725,64.0084,0
197.8861,-3.0465,35.2318,10.078,44.6393,206.1792,34.2401,10.5982,12.7116,12.1022,45.1537,27.1211,14.6665,7.7988,-16.6911,188.8629,40.4812,54.4764,18.2627,79.6445,181.2597,5.9576,15.3111,8.5564,27.9962,0
207.1892,-45.7169,78.6879,8.8919,58.861,222.7891,71.4582,9.3017,10.5905,72.2586,58.3441,81.525,11.4716,5.4527,79.5484,150.6955,-42.9059,37.5042,96.2653,11.4796,193.831,49.4328,6.4367,9.4405,94.106,1
259.0437,-23.2491,84.0048,11.4974,50.7321,208.1191,65.8685,11.6106,11.5192,63.524,65.3267,86.1975,10.7455,13.0314,76.0265,213.019,16.2907,69.2843,73.3888,21.7461,232.8218,-40.5912,12.7683,14.6521,96.1242,1
170.3652,9.4732,28.7168,9.8425,18.0802,210.9823,55.572,6.2061,6.9143,84.3704,49.5766,18.0619,10.035,5.0273,25.2637,218.2142,-40.0795,53.1063,28.2129,66.1856,179.4532,-37.7436,8.3173,11.2451,9.6219,0
206.3212,-9.7869,43.3782,6.071,50.5771,174.7278,17.8204,14.944,7.6316,37.1658,45.7583,38.8654,9.1842,11.2849,43.1286,239.0432,-0.2461,30.3964,15.2757,79.9885,189.6519,26.1715,7.732,11.1385,64.0284,0
141.9418,42.3492,27.4258,10.1515,53.836,152.1346,33.8625,9.7476,10.2773,96.6459,38.0338,30.0128,10.9623,7.7922,19.8691,213.9577,-10.42,44.2653,23.3003,33.8138,214.2975,-3.8148,7.5406,11.3288,28.8233,0
204.6352,-39.1989,40.5247,10.3678,61.4299,148.8848,8.9044,12.8971,9.4232,62.1716,44.2929,34.7636,9.5925,5.8015,23.3496,206.5941,13.4224,19.9204,31.4595,8.1458,174.9962,-40.0865,7.8773,15.8727,74.291,0
219.206,37.0518,36.8545,4.0643,21.7226,197.4346,-2.965,16.7873,13.0254,83.219,53.1506,32.4431,12.2339,9.08,1.767,203.5392,43.2745,29.5384,41.9506,81.9429,185.6589,-40.601,12.1453,7.5772,4.5486,0
196.9656,23.7736,28.0897,16.5992,71.1145,225.082,31.3846,15.3418,12.477,81.5296,67.7388,31.3602,12.2802,13.6449,18.7624,118.1958,-28.6315,33.9475,50.5601,61.2659,198.9351,6.2217,10.4584,8.8071,23.4038,0
185.0408,6.8152,23.2931,12.8899,53.1314,191.1443,23.8629,4.1971,11.034,51.267,25.1235,23.4445,11.7147,7.7547,25.2707,219.4172,27.2822,66.1038,30.0388,54.5203,190.6456,39.8035,10.3694,11.9896,95.3353,0
191.4392,6.7169,30.7574,13.328,74.4947,175.6995,41.3293,7.1592,8.3916,93.7089,37.9441,21.2855,7.9025,13.3672,36.478,189.281,16.9491,31.1082,39.1093,24.5377,227.4377,-22.2682,6.1771,12.5465,48.6354,0
205.8924,2.6384,13.816,8.1495,49.814,201.0315,21.0057,3.4424,14.2645,64.3751,56.2324,27.9462,10.7862,13.8841,37.7252,228.048,49.1048,54.5616,54.8563,95.1401,220.608,2.4133,11.9897,10.0124,54.1137,0
206.6869,-45.1565,27.1183,7.4497,50.5744,273.9918,28.7914,11.7402,12.5287,16.3113,50.6878,22.1342,12.6749,6.4392,10.2196,202.3559,41.083,37.2162,40.8955,35.2187,162.045,-32.8503,5.0636,6.7125,3.0698,0
200.8879,7.0,27.9866,12.636,,178.3599,22.3816,7.3654,8.595,53.7255,42.8473,31.3528,10.164,12.781,47.7807,208.0628,17.796,48.8898,37.8752,39.3228,231.9699,13.9171,8.3047,14.2663,17.1227,0
220.7297,10.4393,7.0429,12.5906,57.4378,210.6993,17.2398,3.3052,12.993,53.5155,43.4745,15.1703,11.0138,16.4896,31.1996,168.2881,-46.1338,49.1225,40.1465,32.6685,235.6003,39.6656,13.9493,15.1316,87.4813,0
193.1017,-10.4373,19.721,8.7723,68.6276,198.7316,30.6706,6.0159,14.506,51.6561,27.5366,10.9275,10.1826,16.1228,32.7871,158.0535,-33.255,72.8588,18.7927,77.1751,155.3745,21.4649,6.9857,2.6941,21.0237,0
140.4128,-36.6697,63.2471,5.3323,53.2351,172.629,75.5603,15.0282,10.6261,90.994,50.1758,67.0954,11.4978,12.8365,54.0125,204.001,-22.4654,44.7473,82.7261,62.1477,190.8027,33.0068,6.8893,9.666,29.1162,1
226.2761,42.9068,9.9434,9.251,81.102,245.4203,46.7731,9.7519,10.4408,25.2123,48.5698,37.5144,12.7486,7.2118,37.412,180.4043,-22.1316,27.5194,29.8721,60.2767,205.6335,-16.0178,8.0962,10.039,97.4886,0
179.2774,9.3175,21.6235,11.2908,,198.0126,35.0973,6.2985,18.0668,81.1874,47.3542,33.8474,8.4942,8.1583,18.8161,213.6315,49.2934,68.4904,32.4209,9.3251,197.1444,15.4719,16.8781,10.0794,72.1383,0
202.3371,32.4128,16.6426,7.9826,55.6593,199.7677,23.0536,10.6128,9.6551,55.7981,43.3755,19.8066,10.9539,12.7022,26.1948,179.9286,-38.225,55.928,24.0773,52.6583,128.1789,5.5899,6.6904,15.5485,70.5414,0
240.589,41.2881,18.9657,10.6861,26.6875,211.0814,25.5688,13.5459,8.9471,63.7977,61.9288,40.6344,6.8179,13.1022,31.9213,171.0073,-6.747,67.0455,40.0573,54.3293,196.06,34.5145,13.3377,11.2245,38.1204,0
160.4479,-41.9149,44.2179,6.8795,,177.2766,36.8033,5.5106,14.5231,2.5601,26.5977,64.7661,10.5511,12.9528,19.2098,217.2541,44.1129,40.7626,48.6036,26.1585,215.872,15.9423,11.5412,10.6132,80.0355,0
158.148,45.222,28.6873,10.0347,28.5106,170.1916,35.9781,10.9033,16.982,28.5123,,40.743,8.1656,11.686,22.2865,213.3246,26.6282,21.5747,24.1395,58.6767,211.9311,35.0047,9.3388,7.761,5.1707,0
202.569,-0.7599,80.6384,10.6976,52.1943,223.2691,80.8882,9.5405,7.6245,42.3798,82.4944,89.8124,12.6766,11.1007,72.1887,170.6783,13.7337,44.422,70.4269,30.3507,205.4295,-14.7915,6.12,6.4347,6.6429,1
199.9766,2.1146,51.5511,8.1202,61.2127,244.5572,9.4113,11.3952,8.0449,99.308,63.836,20.9002,8.4797,8.5488,30.3926,208.6657,21.3994,44.5444,49.3097,6.7627,192.1428,30.5149,5.4289,10.7505,83.9488,0
187.4006,13.6929,20.4078,5.0214,53.8377,239.5118,27.7223,9.5896,5.2674,65.5494,46.0165,26.0284,13.836,11.9987,31.838,196.1669,45.8403,27.3667,47.1044,66.8458,232.1527,-16.7614,9.1473,8.8888,66.7716,0
167.1154,17.0182,36.7098,12.8827,33.1689,200.3925,32.3409,7.3207,9.0694,66.6734,49.4142,39.6361,11.2368,11.1604,16.2449,198.9191,-41.3151,56.7792,33.322,51.5326,170.063,39.2264,10.6308,10.447,93.1538,0
181.5922,22.3362,48.3351,16.3017,47.9045,214.3729,38.7448,8.1019,5.7658,68.5979,,25.9829,8.2475,1.2395,15.2148,261.3657,0.2165,,45.4306,24.4452,245.7258,49.3021,12.334,12.3276,86.1341,0
221.663,0.9719,41.8895,11.357,64.8545,178.4664,50.4673,7.6457,7.1993,43.0733,58.3532,8.059,9.8389,6.4063,35.1696,221.252,-1.1344,79.5535,18.7284,43.8078,197.0703,15.6582,8.4121,13.428,97.46,0
209.1248,32.9963,2.3349,8.9649,27.7468,158.4199,31.618,9.734,8.8485,74.6847,43.9099,43.5989,11.9096,9.7649,34.5714,162.4261,6.5168,64.0952,18.6553,28.0581,171.5463,4.5561,8.4064,7.0247,67.0629,0
192.2596,-17.7643,14.5922,9.3022,53.5602,164.6611,10.3558,12.2101,10.3295,4.5095,44.0936,23.0225,8.3797,9.711,36.4038,120.7804,5.8442,33.7312,24.701,22.6073,164.7372,8.1689,7.8346,6.8051,12.6392,0
207.6366,22.8417,56.451,9.475,61.809,147.126,73.2852,10.0748,14.7551,80.2664,70.7773,68.5539,9.86,4.5088,76.347,210.3164,35.3919,37.0995,85.24,62.4769,182.8683,-20.5198,10.8244,7.3954,33.7441,1
243.5413,-8.7892,39.5407,13.5487,56.0313,237.0976,32.4597,12.045,9.8639,36.2875,42.9091,35.519,8.9751,12.3468,8.271,219.2897,11.2706,51.2838,21.9647,49.8016,226.5385,-2.6383,12.8347,12.6026,58.2439,0
206.0895,-11.4413,31.1246,9.8832,36.1432,192.4648,42.8888,13.9348,12.2409,4.0169,35.9815,38.5775,5.0022,11.0919,31.8862,218.9764,5.9498,59.835,17.152,83.7001,144.7819,-14.0517,10.1744,10.1509,36.4423,0
150.5719,-36.6386,31.6278,6.3139,47.7874,128.0987,24.6301,5.9804,13.3757,77.0172,48.4568,22.6787,11.4215,11.1338,19.2272,183.9755,14.4313,62.2109,52.4885,25.2491,215.1144,-31.0333,8.2448,13.0737,28.1809,0
210.7409,-20.5897,18.415,15.0697,,188.438,42.296,9.6389,16.5159,79.7145,67.9765,19.3865,7.8347,11.3931,48.3655,232.626,19.7522,34.0969,5.4504,52.0344,210.684,37.7284,13.0273,12.7791,17.2835,0
198.8221,5.6037,27.3939,6.8926,49.3963,223.0506,24.5407,8.1295,6.3226,41.6521,43.2077,20.1946,10.2394,14.6483,37.8991,207.3732,37.1413,61.0408,38.1527,78.8891,250.5197,46.3079,9.9581,5.9194,61.7004,0
201.9445,25.0608,38.0762,9.3722,,166.4131,20.3964,8.0323,13.0327,85.6214,72.7888,25.5817,11.2374,9.7625,43.6684,199.1253,49.1031,,36.497,66.2601,173.3319,-7.0779,11.3399,7.2109,91.8412,0
211.3508,27.0046,48.5737,10.4858,57.4169,206.0896,28.5004,4.6362,8.3871,53.8265,38.8097,36.1489,11.5379,8.552,27.8758,190.5358,-5.1555,31.278,24.0028,2.8455,239.8308,5.7913,6.381,10.3715,11.4361,0
196.0291,44.3576,25.756,10.5538,39.4191,234.909,38.267,9.6875,5.6762,67.8342,66.7857,20.7743,11.1142,12.8126,45.6559,237.3073,-7.4502,47.9191,57.053,46.7273,238.7289,-23.2233,11.8337,11.2183,79.3629,0
193.0869,31.4725,85.6318,13.5876,47.7406,161.2618,75.811,15.1877,6.9839,84.5772,49.3718,70.0705,7.8606,15.1124,81.4015,197.7786,8.8921,59.7812,82.1143,67.7003,160.7253,-16.061,6.8698,7.5527,18.7096,1
211.918,-3.3484,48.9153,8.8384,57.4908,255.0771,20.5556,8.3683,12.3014,88.917,46.4961,2.5691,11.1889,11.1584,17.0301,159.0387,-21.9061,37.5981,35.326,35.4399,234.5155,-27.1048,8.6926,4.6799,69.3118,0
249.7438,-38.7106,75.3962,8.8488,23.5398,237.6721,92.1866,10.0426,11.9881,35.3562,58.9631,88.3655,11.2997,9.4986,80.1086,196.866,-0.5906,47.1767,76.1075,56.4704,140.7668,-46.7209,15.5955,11.6112,30.2841,1
183.341,34.4997,37.5599,12.8295,54.9827,191.2445,50.48,14.0792,15.6903,41.9219,57.8507,28.5151,11.4899,9.0248,42.1704,251.008,-12.8333,60.2689,17.6105,15.04,160.8629,-7.1826,8.5016,10.535,89.7625,0
121.8902,-16.5304,-4.2226,11.3585,60.2013,165.6238,36.525,7.3129,5.9145,96.4973,49.3831,9.7241,9.2793,7.8237,34.2962,176.3634,27.1894,55.3855,43.2005,48.2347,184.4695,-40.0258,12.252,13.6991,99.6099,0
210.984,-39.9778,25.9084,12.7624,66.3328,167.4655,34.6826,8.8279,4.7231,59.6934,34.3816,43.128,15.0419,12.5368,36.3267,230.1695,44.9907,27.5594,38.6024,83.8926,159.2351,-27.5126,4.6428,15.2625,72.1514,0
204.1104,2.9123,87.0182,9.2638,,176.2137,93.5798,10.0278,11.9683,45.7303,39.4496,75.2976,11.3501,11.9959,62.3084,213.2108,-25.4409,49.9558,69.4652,40.4569,198.9468,-21.4119,12.2934,9.7622,46.6181,1
203.8378,37.0237,16.0436,10.5052,63.5817,204.7233,22.7593,10.3263,8.5346,68.4091,62.353,45.0249,8.3801,11.1225,15.3979,176.1781,-9.7228,40.7385,28.5687,43.304,198.6383,-27.103,13.4146,10.3745,96.3043,0
248.2065,25.9386,43.4289,9.1624,39.5059,213.0455,23.1333,13.5459,15.6869,10.8115,65.3681,29.9081,14.4589,2.8144,22.9195,183.8893,30.6037,57.5586,18.0177,57.8536,226.465,7.3677,9.6384,13.075,74.2623,0
227.4998,-3.0774,42.7849,8.6531,49.168,167.9922,-3.575,4.6541,5.1119,56.0158,37.8794,17.1669,7.3304,10.6706,39.1003,234.3609,39.5334,77.6526,53.4238,63.3737,233.8239,-46.4151,8.5035,10.5177,93.9793,0
179.5435,35.2637,15.4137,6.4255,58.4664,207.977,29.1973,14.4917,13.8251,12.39,54.3478,39.7801,10.3073,9.3151,25.3649,190.8145,-48.1096,47.7422,32.1457,33.2254,204.7522,-29.6847,4.4085,6.9711,28.9362,0
198.0054,-48.1115,45.6204,13.164,39.4956,168.6991,31.0121,15.5856,6.0128,1.516,42.7991,23.9961,12.0455,9.2406,50.3227,208.06,-4.6963,46.0187,24.8793,14.5712,194.5473,-33.328,10.7357,5.7415,17.496,0
179.2389,26.694,77.8392,11.8995,52.6753,180.208,71.0983,13.9492,16.8013,61.4059,,71.3111,12.236,10.1729,71.3048,217.3839,-14.3373,63.9003,83.0881,23.0172,167.7433,19.6276,9.6725,7.2996,98.188,1
229.4712,21.8963,41.9833,7.5745,15.7575,215.1357,-1.5246,0.7033,11.6563,38.1539,59.3817,34.6538,7.7683,11.5764,25.715,180.5575,35.1995,51.3803,31.3661,62.9116,220.2192,-39.9574,6.6347,12.8301,13.4668,0
145.7295,-16.5307,31.4294,4.7075,,209.9731,31.2666,9.2788,12.6436,48.4202,39.187,34.2044,10.4014,12.2946,30.547,183.5182,-9.6904,61.8135,42.3746,55.5925,265.0286,5.7799,6.6084,2.7449,50.472,0
198.4805,38.1771,36.6421,14.8426,74.3658,224.1957,21.0385,10.9125,11.5241,25.7019,70.0563,33.1913,10.8543,13.7246,35.4299,189.4235,20.5321,23.8277,27.9033,10.3319,259.1715,20.8626,5.7561,6.8345,78.4375,0
208.8349,-22.8157,35.9322,8.9762,48.5461,258.7239,31.5986,13.6289,8.8684,42.6057,60.7769,45.8649,9.3664,6.8597,32.6832,232.722,-44.4276,68.8397,26.4116,19.1828,197.753,44.1537,9.6597,15.1594,8.6949,0
158.1486,32.8034,30.5879,7.2135,,250.9356,18.947,7.9402,15.1926,38.0231,67.0856,39.2044,8.9447,10.6121,18.0502,203.7211,27.1033,70.7015,11.6117,45.4295,189.2304,-7.0716,14.0832,11.3959,26.0367,0
157.1304,-22.395,33.3856,5.3439,49.1621,126.1481,27.2217,15.0873,10.9458,10.0418,50.9795,39.0085,11.0355,10.1771,28.7622,266.0623,37.7152,33.8111,41.6967,17.9262,181.3435,29.901,12.6837,11.7224,54.6131,0
193.6975,-21.6212,24.7564,6.5753,56.402,140.2002,46.5399,7.9122,9.4217,54.6334,33.1454,9.9994,9.535,8.9387,38.8994,188.2786,-16.7243,80.7636,27.1917,69.4316,188.45,-23.1861,11.2964,13.9488,56.5046,0
233.7017,-37.9274,37.8314,5.5296,31.8963,236.9402,39.7146,9.1074,12.6611,57.5538,,49.9866,16.2648,2.8542,43.1595,275.6008,-34.1862,64.0906,12.3583,89.0019,226.6354,-26.0446,15.8736,11.2974,8.6416,0
198.1751,39.5576,31.633,11.5921,18.8711,227.1136,15.1279,11.0723,4.0396,96.127,54.3209,18.6406,7.4428,9.8082,37.18,206.7193,7.3148,48.4711,5.2953,53.1875,155.5643,-22.2614,9.7676,7.1396,30.3848,0
199.565,1.7343,28.9643,8.1479,55.7898,211.9033,16.5681,13.2361,11.6611,22.8465,64.4422,40.5418,6.9189,10.8228,35.5354,157.8034,37.9347,57.6429,16.1394,46.4685,226.255,-40.9157,9.2148,12.1715,81.135,0
224.6956,0.0518,43.1589,14.2078,37.5157,211.981,40.8159,9.4433,10.325,7.1653,39.5918,24.5512,12.4335,8.4887,42.3342,185.7461,3.2673,47.8865,-1.952,42.2433,143.5259,44.2619,14.6949,9.1949,61.6123,0
174.1833,8.7454,43.4483,8.4102,64.0219,238.2988,38.0226,12.5742,12.169,15.0837,67.3603,42.4164,9.7515,12.6753,15.4317,250.2907,-40.0228,63.799,53.8674,93.242,278.9096,8.1613,8.1102,9.4303,83.1052,0
191.4873,-16.0187,38.2694,13.5732,20.6404,218.848,29.0348,11.076,15.4612,87.6767,71.3019,32.8469,5.5266,13.2729,33.8436,223.2887,28.8099,55.0122,47.9538,41.7876,215.9935,-4.4741,13.3609,11.7782,80.4671,0
189.9252,-29.5241,63.0998,8.3482,64.6665,230.8051,57.7448,11.0177,12.762,10.945,35.567,68.1822,15.4639,10.1286,63.609,155.8237,-20.0783,53.2793,89.8301,91.8469,171.2982,-16.5771,12.9066,9.861,36.21,1
181.2331,17.3613,67.2597,9.6783,52.8925,184.5005,66.5128,8.4663,11.6657,59.2043,59.5015,79.0832,6.9196,8.6323,79.4583,176.8084,-37.1813,39.6145,64.8513,5.8795,259.1738,25.0053,11.0325,11.2871,89.7988,1
237.8203,-23.3332,75.9603,9.0839,50.8312,244.9952,85.0057,10.1763,11.2928,5.7488,48.3865,91.2317,11.9295,10.5395,68.2948,206.7027,-16.3202,57.489,54.2951,99.8676,209.0387,-33.9616,9.1485,11.4583,24.4562,1
259.7239,5.8151,30.6878,13.7966,35.3632,197.9726,30.2335,11.0604,11.0372,87.9262,45.1412,28.3738,9.5886,9.1338,27.4281,208.9797,-32.0332,18.6797,30.5638,68.1493,225.7281,3.2502,16.5491,9.972,91.0282,0
219.7174,-48.0648,24.7492,12.733,37.0325,146.2178,11.575,5.4982,9.7252,1.4249,42.1918,24.1623,9.9392,13.375,40.3878,162.059,-11.4243,62.8236,17.1381,5.1138,204.5879,-41.0003,12.0943,9.5229,85.3211,0
200.4174,-21.7716,38.8147,12.4612,54.7442,212.5133,41.8584,9.3107,15.3194,59.0509,41.5943,28.8081,13.8314,7.0553,24.8699,184.5409,-49.4961,42.5464,41.1021,10.2196,192.7325,-6.4192,7.5262,7.9378,21.6947,0
143.4003,46.1813,43.135,10.9275,34.9287,217.0244,11.9611,7.2007,11.6481,3.9677,66.7043,28.2728,13.7923,6.8297,34.5266,205.9685,-4.8658,56.3603,9.4124,21.4132,237.1533,23.5793,12.9345,9.697,2.6161,0
200.4178,-3.1451,40.3345,8.7366,38.3408,158.8406,10.1212,6.9016,9.4863,81.8967,66.9518,38.1143,6.1865,9.0961,23.2103,218.2507,-7.6102,67.5058,30.1523,85.2218,144.4798,-3.2505,2.7581,4.7256,89.0447,0
177.3047,21.3802,35.8978,11.6895,52.1464,226.7203,25.841,11.7882,7.664,50.6299,,68.3523,14.6821,8.2536,22.5587,225.9194,9.3194,67.7882,8.3888,72.4557,194.8285,-38.1046,12.2284,13.8797,51.3212,0
190.4075,-49.6422,48.3,9.9184,48.9206,218.7754,8.8305,8.1325,10.9091,2.8786,76.7367,39.7519,9.4287,12.6602,49.6815,192.9504,-25.6692,34.1166,24.4045,58.8972,190.0855,-9.7317,11.1957,9.587,89.4066,0
182.4813,-18.3483,16.0668,12.0458,50.4144,236.3885,30.8558,11.4515,8.9101,26.8512,26.0424,27.6795,10.5877,6.9021,45.0208,210.9629,-29.62,75.845,20.748,87.8574,199.7387,2.7128,13.1586,10.4338,67.958,0
195.4876,1.2977,41.2147,9.2187,,218.962,48.4303,8.3006,12.8853,50.5258,73.3641,33.2369,10.64,7.9712,24.6991,186.4582,6.2812,56.6398,7.3299,47.6413,184.336,27.3247,9.2092,8.0557,4.2273,0
194.5156,-41.7596,20.0804,8.5641,70.0194,161.3143,33.87,11.0335,3.9585,39.9413,55.36,37.2228,14.3341,4.7673,34.1245,205.9243,-9.8249,59.055,30.6829,44.594,190.1948,48.8792,7.8905,13.6965,52.453,0
215.2293,-42.8463,35.7869,11.1071,38.7812,152.2988,28.0077,6.235,11.3402,66.4779,46.362,27.8275,3.3171,13.6608,38.2243,185.5871,-46.54,,22.9454,72.3969,237.5597,8.5487,11.2034,7.196,81.1104,0
238.3334,-37.8443,18.1465,10.7542,59.5921,190.26,17.6913,4.7023,10.24,45.5079,54.2801,18.6635,10.5579,17.0034,27.0082,205.5265,-8.5838,42.0749,32.928,14.9571,203.2622,22.2124,6.8962,7.1399,6.322,0
236.7336,-24.6504,25.874,7.3596,40.2551,205.1316,21.1361,5.2827,12.0268,62.9426,49.9429,29.1718,6.8104,8.3234,29.74,200.2069,-48.0143,52.2944,21.2455,3.9287,189.6954,-32.1855,14.0085,2.467,5.9297,0
209.1923,21.9788,14.9417,7.7716,23.7715,157.7433,35.8317,10.4889,7.1149,31.6938,71.1048,20.1211,11.8363,7.9366,16.2454,227.9331,-29.4828,60.3417,40.6936,29.3792,192.4084,-5.0027,4.1454,5.7136,57.752,0
107.3897,-39.5312,71.2581,7.3572,64.3796,154.1934,75.3032,11.7633,10.6888,15.7999,75.9546,84.2179,13.3049,6.8388,62.276,177.1204,39.1432,49.0582,63.5675,88.5373,190.118,19.7445,10.5626,11.8641,16.0764,1
217.1916,29.8336,28.2977,5.6381,52.4424,204.4403,26.4827,8.4337,6.9699,42.7995,51.8515,34.9294,9.1686,10.0748,27.1282,190.0724,35.5769,,21.7423,39.8279,220.5354,-24.8555,12.2218,8.7016,8.57,0
186.3823,24.623,15.1569,13.2851,47.7225,248.4186,20.3978,7.3081,9.2145,10.0815,60.8829,38.9918,9.0907,5.3507,43.7059,176.4662,-22.8671,39.4251,34.5699,7.3621,209.2864,-41.3879,11.997,11.4837,51.4635,0
177.1078,7.1677,4.7435,9.2673,56.3157,200.1139,32.3146,13.0886,5.8487,80.6308,17.074,31.1603,12.8861,12.4947,46.0105,195.0454,-30.8311,38.494,36.9419,13.3209,175.9466,-48.6279,11.4934,12.5091,73.7048,0
198.8853,19.1337,72.4545,7.0594,58.9846,154.8469,73.5909,10.2009,9.5215,41.9256,65.6911,73.2978,12.7637,12.7132,84.1544,231.6955,-27.2838,58.1527,73.6847,77.1126,260.9577,-25.9275,6.6833,15.8164,25.6867,1
241.2669,11.1903,34.9736,8.5429,36.6363,206.7337,33.3964,8.4984,12.5746,38.5042,69.5376,3.8137,8.7513,13.6864,26.0401,188.8724,10.6367,54.5333,38.7619,55.8899,185.4522,-31.2139,5.9606,10.9573,59.1719,0
208.118,43.0525,19.2443,8.6813,27.7844,255.6063,17.7405,8.1199,5.3537,40.5025,58.7935,7.9507,9.3792,14.0049,32.1209,174.2414,27.665,54.8592,48.3764,95.8585,219.8409,48.1158,7.039,7.5233,71.6478,0
178.4139,24.8386,31.9793,10.8938,68.2709,184.9403,43.1493,6.3601,1.8586,25.7266,61.0412,25.1701,5.3518,10.202,27.3507,132.7848,-3.4199,38.9225,51.4176,57.7962,210.467,-11.3392,8.0057,7.69,33.6249,0
217.992,-2.0913,30.6505,4.0419,38.3466,217.3552,12.9836,13.5603,6.9969,72.4642,48.9943,21.1201,12.9531,10.1252,13.4898,242.5979,40.7233,54.7939,52.2412,63.7778,217.6234,29.5004,10.4458,11.6642,21.1488,0
178.7173,-41.5292,25.0981,7.4163,28.8567,183.1946,22.249,10.9167,10.1838,57.5718,45.1945,12.9656,9.9444,7.6774,-0.8551,162.873,16.2938,40.6165,32.2172,1.8771,205.244,-22.8275,5.0326,11.0962,34.6345,0
233.6791,-47.8854,36.6916,13.4893,70.322,199.2175,24.8639,12.4053,11.8295,6.4811,51.948,40.5579,9.6173,12.3999,21.5411,179.5051,-49.3189,64.2907,33.8919,89.4936,189.7696,4.0082,7.3121,11.7245,37.4716,0
170.0438,4.6638,7.8495,9.8297,44.2962,259.6874,16.7349,12.9715,7.4192,51.965,58.6736,28.3898,12.9319,13.3276,16.0173,151.7462,3.2468,52.3757,27.4722,24.6334,206.9491,33.328,10.2506,10.3606,86.3214,0
264.4004,31.7642,36.7424,12.9426,60.7098,206.3582,42.4397,15.435,9.6785,81.4661,60.5003,35.9729,6.5514,12.6182,26.5992,155.1936,8.6881,52.2452,36.6986,93.8718,199.507,23.4171,11.2299,14.3418,20.1736,0
201.9619,-46.2732,42.5665,10.9091,19.7244,218.7109,33.9289,5.823,7.8031,64.2094,38.3359,52.0466,6.5666,3.4987,15.9738,207.3456,5.0385,49.8843,39.2232,88.971,206.7377,1.5977,11.3633,11.7569,65.1612,0
216.7806,47.3066,43.7326,12.3976,38.6174,157.1869,40.9115,9.4369,13.0358,52.6084,46.6764,35.7669,6.8848,9.6945,40.9642,235.2711,6.0436,40.5113,8.8759,51.7524,228.9686,34.1871,8.3174,12.8907,71.258,0
213.8555,-44.6396,36.0388,13.5824,53.2458,210.4217,54.9683,9.2294,9.7282,94.1212,41.2895,29.3701,12.2996,10.2743,55.9589,156.9441,-32.5083,50.2954,36.475,43.8694,165.717,-41.8248,8.916,6.6928,78.7977,0
186.8587,-43.8698,26.3496,12.4233,73.4029,211.8478,36.5005,8.8787,5.333,83.1629,49.8489,7.7228,14.5078,8.7771,41.2048,193.6445,16.5685,26.7204,14.8888,34.803,189.4661,-18.0539,13.6776,6.5632,41.1781,0
177.3945,-47.6375,38.3758,17.8717,51.6974,205.5422,38.7343,8.1242,14.7868,4.3858,32.8705,15.3348,2.8296,13.1553,22.8322,184.4805,-22.5947,48.399,26.1587,95.3906,202.9095,-31.1045,12.2371,6.8199,27.1547,0
148.9226,39.7505,36.9971,13.2348,33.747,213.1104,23.0133,12.03,11.664,70.0205,33.3237,24.6019,6.4818,4.7006,47.8984,224.0886,-6.5952,24.4743,28.4206,25.6254,172.0957,-4.9589,7.8823,8.2798,43.8599,0
193.2965,26.6795,41.065,8.7351,50.1504,201.216,49.5887,14.1746,9.2204,40.4051,26.3615,39.5325,6.568,16.1179,24.2959,169.4273,-36.1287,64.5029,15.1136,13.0434,150.298,42.8649,13.9366,15.2743,84.0128,0
